Id,SalePrice
2736,141494.82479759117
2737,123525.45752966104
2738,137421.34081177678
2739,157197.69090081163
2740,137503.5004835361
2741,138894.6336397165
2742,149011.3232678313
2743,158332.9777503908
2744,160817.17905485313
2745,149528.11235887368
2746,132586.27860709518
2747,149967.46246903727
2748,124651.71548593424
2749,133229.4688591261
2750,129818.81604285372
2751,139813.73784836606
2752,178969.67455245598
2753,148069.37093163957
2754,238251.9146071956
2755,134757.17105681956
2756,95818.8763782542
2757,72642.38616809329
2758,97204.06369123471
2759,161170.08375473993
2760,123347.017150118
2761,140256.81160282285
2762,137205.9213281603
2763,203518.14124298346
2764,161333.24820861334
2765,300547.6331625849
2766,133063.58005267277
2767,81295.30221540065
2768,124306.05862908487
2769,124949.41619983577
2770,140924.66762784627
2771,108717.6828861556
2772,111784.06352447912
2773,162524.9520985571
2774,142674.73926923712
2775,113672.85517883144
2776,142349.78432032093
2777,140045.50990544265
2778,108810.50424601986
2779,123686.01811582231
2780,96392.7656742045
2781,92809.39884034805
2782,95360.6281092843
2783,101596.67310813356
2784,115719.14182374412
2785,133276.08124263934
2786,73297.189177348
2787,122267.72847737333
2788,75029.74233751258
2789,162600.59071313404
2790,92849.74222408146
2791,104768.09854688503
2792,62373.44793887784
2793,151426.38785258273
2794,91415.4072573269
2795,118992.12986323572
2796,95098.82485036046
2797,190263.75502250585
2798,101804.64903497174
2799,106318.2936155758
2800,70207.37313958742
2801,103787.60294449679
2802,128829.34468120486
2803,168385.127222657
2804,135341.0684347233
2805,102491.99598465062
2806,83889.50933492178
2807,152584.16015179252
2808,143397.5145980629
2809,133572.52485575224
2810,131437.1760510452
2811,155067.39660846264
2812,159189.9677205344
2813,160549.4906280547
2814,159783.6205916219
2815,94193.38713271191
2816,242537.82763968533
2817,158213.56414699362
2818,132678.75061627693
2819,152426.05325502227
2820,141130.9285898553
2821,106803.33515271512
2822,192015.0117556809
2823,361998.90910360095
2824,182464.7917989848
2825,145345.50178300584
2826,140521.42532977613
2827,140655.49222536563
2828,212729.44529002553
2829,219164.63688497467
2830,233224.16145410037
2831,170080.12864304296
2832,261397.83527452982
2833,290833.2646195995
2834,223285.57877456676
2835,219131.9185396822
2836,189882.4490907779
2837,158756.1008396305
2838,152408.8769979102
2839,185734.35179861583
2840,204457.96673839635
2841,200743.57298166997
2842,235891.70392753734
2843,152752.44829782224
2844,171926.27245752283
2845,131720.11949036113
2846,205953.1059492336
2847,212847.64496298655
2848,212997.6855319284
2849,193282.1329086649
2850,279684.4740501689
2851,219877.29982933364
2852,239505.25694075064
2853,242217.06380250107
2854,147407.67717987977
2855,202320.57906045835
2856,201632.8267946352
2857,186585.51127310982
2858,209131.30521479636
2859,119781.60647873799
2860,120088.34558925123
2861,125707.95596148058
2862,187725.2458582432
2863,124586.27031816273
2864,223221.08401840113
2865,135434.7487519096
2866,143596.8469695563
2867,104011.83653603749
2868,89991.49904592204
2869,103242.20182307245
2870,122798.78350442981
2871,89345.69395513253
2872,60340.27810298223
2873,102839.87344910363
2874,139147.3444802149
2875,119483.66751742364
2876,180401.63382116827
2877,149972.26256335105
2878,171426.37817565276
2879,138501.15924916262
2880,101953.25579834613
2881,140356.4123011334
2882,177254.5364676134
2883,184494.92982778192
2884,191630.5868575626
2885,172652.35362641932
2886,239518.45698947567
2887,86895.06620714172
2888,140292.24439103174
2889,61096.37690739402
2890,80867.38960000667
2891,132657.35389673273
2892,55572.78480550409
2893,84088.04890074473
2894,66020.19735390731
2895,317684.4846025917
2896,260302.3004667294
2897,207943.1902240747
2898,160040.25323295945
2899,198871.15657255327
2900,163173.0401643911
2901,204640.1162250087
2902,193702.00927071576
2903,337383.0140706793
2904,346755.9596976337
2905,90297.03671880729
2906,192201.4597083542
2907,110753.0383430136
2908,128591.13580685055
2909,159917.6255474748
2910,83271.22578737927
2911,85602.46964214872
2912,148051.82809061804
2913,85681.90697585705
2914,81528.51715988094
2915,91102.43396695773
2916,88003.43185786119
2917,175097.80616123998
2918,118218.43089808665
2919,218209.59153679476
